time,HeatingDemand_2bbd,HeatingDemand_Artiestbuurt_2,HeatingDemand_Artiestenbuurt_1,HeatingDemand_DeStrijp_1,HeatingDemand_DeStrijp_2,HeatingDemand_DeStrijp_3,HeatingDemand_Hoekpolder,HeatingDemand_HuisTeLande,HeatingDemand_Kleurenbuurt,HeatingDemand_Ministerbuurt_1,HeatingDemand_Ministerbuurt_2,HeatingDemand_Muziekbuurt_1,HeatingDemand_Muziekbuurt_2,HeatingDemand_Muziekbuurt_3,HeatingDemand_Presidentenbuurt,HeatingDemand_Rembrandtkwartier_1,HeatingDemand_Rembrandtkwartier_2,HeatingDemand_Stationskwartier,HeatingDemand_Stervoorde_1,HeatingDemand_Stervoorde_2,HeatingDemand_Stervoorde_3,HeatingDemand_Stervoorde_4,HeatingDemand_Stervoorde_5,HeatingDemand_TeWerve_1,HeatingDemand_TeWerve_2,HeatingDemand_TeWerve_3,HeatingDemand_TeWerve_4,HeatingDemand_WelGelegen,HeatingDemand_fea2
20329200.0,217400.46000000002,83979.306,245219.57351999998,180155.32249000002,180155.32249000002,180155.32249000002,149743.45400000003,137527.7368,129102.78720000002,112091.19138,170805.62496000002,64248.615000000005,64248.615000000005,64248.615000000005,53489.9085,217400.46000000002,217400.46000000002,20083.98665,53203.971150000005,79083.43366,137936.2215,39147.61334,49788.40757,61231.776,61231.776,61231.776,61231.776,653650.7164,653650.7164
20332800.0,108247.33799999999,33073.920000000006,96575.84640000001,132491.86588000003,132491.86588000003,132491.86588000003,115930.41599999998,80098.32728,171603.3856,169238.29755000002,257886.9296,21770.763,21770.763,21770.763,41411.5415,108247.33799999999,108247.33799999999,15548.892579999998,41190.1686,61225.88024,106789.326,30307.82776,38545.86148,85036.131,85036.131,85036.131,85036.131,325463.66292,325463.66292
20336400.0,63628.755,12683.655,37036.272600000004,155535.86807,155535.86807,155535.86807,136862.2955,110326.73959999999,43696.332160000005,83262.18200999999,126875.70592,28519.826999999997,28519.826999999997,28519.826999999997,48888.6265,63628.755,63628.755,18356.33085,48627.28485,72280.55673999999,126070.73849999999,35780.076259999994,45505.53323,64789.857,64789.857,64789.857,64789.857,191310.45669999998,191310.45669999998
20340000.0,25364.349000000002,15120.060000000001,44150.5752,111619.85582000001,111619.85582000001,111619.85582000001,98218.8235,159264.55552,31358.54272,85377.20520000001,130098.59840000002,17302.032,17302.032,17302.032,35084.777,25364.349000000002,25364.349000000002,13173.368259999997,34897.22595,51871.92598,90474.2895,25677.46502,32656.910210000002,26688.033000000003,26688.033000000003,26688.033000000003,26688.033000000003,76262.14266000001,76262.14266000001
20343600.0,21400.593,7074.348,20657.09616,96981.18507,96981.18507,96981.18507,85337.66500000001,56737.01328,27245.94624,47973.77214,73102.89088,15032.913,15032.913,15032.913,30483.495,21400.593,21400.593,11445.71246,30320.53965,45069.04906,78608.8065,22309.927939999998,28374.03587,20891.298,20891.298,20891.298,20891.298,64344.44962,64344.44962
20347200.0,18170.313,6006.521999999999,17539.044239999996,82342.51839000001,82342.51839000001,82342.51839000001,72456.51000000001,48172.933600000004,23133.34976,40732.447770000006,62068.49184000001,12763.794,12763.794,12763.794,25882.213000000003,18170.313,18170.313,9718.056659999998,25743.8574,38266.17816,66743.334,18942.39384,24091.165320000004,17737.892999999996,17737.892999999996,17737.892999999996,17737.892999999996,54632.07442,54632.07442
20350800.0,14536.251,4805.217000000001,14031.23364,65874.01226999999,65874.01226999999,65874.01226999999,57965.20799999999,38538.34688,18506.68416,32585.957250000003,49654.79200000001,10211.037,10211.037,10211.037,20705.7725,14536.251,14536.251,7774.446289999999,20595.0843,30612.94012,53394.663,15153.91388,19272.93074,14190.315000000002,14190.315000000002,14190.315000000002,14190.315000000002,43705.66134,43705.66134
20354400.0,12517.326000000001,4137.828,12082.457760000001,56724.84356000001,56724.84356000001,56724.84356000001,49914.4835,33185.799999999996,15936.305920000003,28060.131329999997,42758.29536,8792.835,8792.835,8792.835,17829.9695,12517.326000000001,12517.326000000001,6694.66382,17734.6584,26361.146559999997,45978.744,13049.20544,16596.13712,12219.437999999998,12219.437999999998,12219.437999999998,12219.437999999998,37635.42684,37635.42684
20358000.0,9690.834,3203.478,9354.15576,43916.00818,43916.00818,43916.00818,38643.472,25692.233199999995,12337.789440000002,21723.97311,33103.19712,6807.357,6807.357,6807.357,13803.846000000001,9690.834,9690.834,5182.962589999999,13730.05485,20408.62474,35596.438500000004,10102.60826,12848.61923,9460.208999999999,9460.208999999999,9460.208999999999,9460.208999999999,29137.10756,29137.10756
20361600.0,10902.189,3603.9120000000003,10523.42304,49405.510220000004,49405.510220000004,49405.510220000004,43473.906,28903.76016,13880.007679999999,24439.466730000004,37241.09216000001,7658.277,7658.277,7658.277,15529.3285,10902.189,10902.189,5830.8359199999995,15446.315249999998,22959.708099999996,40046.002499999995,11365.436899999999,14454.699949999998,10642.737,10642.737,10642.737,10642.737,32779.24826,32779.24826
20365200.0,17766.528000000002,5873.043000000001,17149.28556,80512.68302000001,80512.68302000001,80512.68302000001,70846.3665,47102.42655999999,22619.26976,39827.28162,60689.191040000005,12480.155999999999,12480.155999999999,12480.155999999999,25307.054500000002,17766.528000000002,17766.528000000002,9502.102089999998,25171.7706,37415.81704,65260.14600000001,18521.450960000002,23555.805080000002,17343.716999999997,17343.716999999997,17343.716999999997,17343.716999999997,53418.02752,53418.02752
20368800.0,31495.211999999996,10411.305,30401.010599999998,142727.02862,142727.02862,142727.02862,125591.28399999999,83499.75352,40097.804800000005,70602.90657,107585.38144,22123.911,22123.911,22123.911,44862.503,31495.211999999996,31495.211999999996,16844.63443,44622.68535,66328.04093999999,115688.4435,32833.48206,41758.01913,30745.682999999997,30745.682999999997,30745.682999999997,30745.682999999997,94695.60407999999,94695.60407999999
20372400.0,31898.997,10544.784,30790.769279999997,144556.86399,144556.86399,144556.86399,127201.42749999999,84570.2664,40611.8848,71508.07272,108964.68224000001,22407.549,22407.549,22407.549,45437.66499999999,31898.997,31898.997,17060.589,45194.768099999994,67178.39603999999,117171.621,33254.42196,42293.37558,31139.859000000004,31139.859000000004,31139.859000000004,31139.859000000004,95909.65097999999,95909.65097999999
